Nome: PORTO ALEGRE- BELEM NOVO
Codigo Estacao: B807
Latitude: -30.1861111
Longitude: -51.17805554
Altitude: 3.3
Situacao: Operante
Data Inicial: 2022-12-07
Data Final: 2024-04-09
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2022-12-14;0200;0;1012,7;1013,269842;1012,7;1012,5;0;20;18,5;14,3;19,2;18,4;14,5;14,2;12,5;78;74;77;56;3;1,5;
2022-12-14;0300;0;1012,8;1013,372845;1012,8;1012,7;0;19;17;14,5;18,5;17;14,6;14,2;12,5;85;76;85;25;2,4;,8;
2022-12-14;0400;0;1012,7;1013,275566;1012,8;1012,7;0;18;15,6;14,1;17;15,6;14,6;14,1;12,5;91;84;91;65;1,3;,4;
2022-12-14;0500;0;1012,9;1013,476479;1013;1012,7;0;17;15,2;14;15,7;15,2;14,5;13,9;12,5;94;91;93;24;2,1;1,2;
2022-12-14;0600;0;1012,9;1013,47708;1012,9;1012,8;0;16;14,9;13,6;15,2;14,8;14;13,3;12,4;93;91;92;45;2,1;,8;
2022-12-14;0700;0;1013;1013,577738;1013;1012,9;0;15;14,6;13,4;14,9;14,6;13,6;13,4;12,4;94;92;93;32;2,4;1,3;
2022-12-14;0800;0;1012,9;1013,47728;1013;1012,8;0;15;14,8;13,4;14,8;14,1;13,6;12,9;12,4;95;91;91;29;2,9;1,7;
2022-12-14;0900;0;1013,2;1013,77685;1013,2;1012,9;126,455;15;15,1;13,8;15,1;14,1;13,8;13,1;12,5;95;91;92;21;2,3;,7;
2022-12-14;1000;0;1013,6;1014,170544;1013,6;1013,2;871,032;17;18,4;14,4;18,4;15,1;15,1;13,7;13,3;92;76;78;36;2,1;1;
2022-12-14;1100;0;1013,9;1014,464515;1013,9;1013,6;1613,896;20;21,6;13,1;21,9;18,4;15,4;13,1;14,3;79;58;58;17;2,8;1,4;
2022-12-14;1200;0;1013,8;1014,360843;1013,9;1013,7;2363,652;23;23,5;12,4;23,7;21,6;14;11,7;14,3;60;47;50;84;4,8;2,6;
2022-12-14;1300;0;1013,6;1014,159224;1013,8;1013,6;3062,831;25;24,3;12,3;24,7;23,4;13,2;10,5;14,3;50;44;47;114;4,9;2,1;
2022-12-14;1400;0;1013,1;1013,656515;1013,6;1013,1;3565,567;26;25,6;13,1;25,7;24,2;13,4;11,2;14,3;49;42;46;13;5,6;2;
2022-12-14;1500;0;1012,4;1012,953905;1013,2;1012,4;3824,24;28;26,8;9,7;27,2;25,1;13,6;9,6;14,2;46;34;34;26;5,6;2,1;
2022-12-14;1600;0;1011,7;1012,252049;1012,4;1011,7;3842,675;28;27,6;15,9;27,6;25,7;15,9;9,1;14,3;53;33;49;170;8,3;3,4;
2022-12-14;1700;0;1011,1;1011,651722;1011,8;1011,1;3816,327;29;27,6;14,7;27,9;26,3;16,1;13,1;14,3;52;42;45;145;8,3;4,7;
2022-12-14;1800;0;1010,6;1011,151083;1011,1;1010,6;3415,041;29;27,8;13,3;27,9;26,5;15,2;11,7;14,2;48;38;41;146;9,7;5,5;
2022-12-14;1900;0;1010,3;1010,851469;1010,6;1010,2;2826,584;30;27,5;13,6;28,3;27,2;15,1;10,8;14,2;46;34;43;106;9,7;6,4;
2022-12-14;2000;0;1010,1;1010,653755;1010,3;1010,1;2084,644;29;26,2;11,2;27,6;26,1;14,2;10,9;13,7;44;38;39;105;9,8;6,7;
2022-12-14;2100;0;1010,4;1010,955963;1010,5;1010,1;1270,618;28;25,1;12,3;26,4;25;12,4;10,8;13,3;45;38;45;97;9,8;5,6;
2022-12-14;2200;0;1010,8;1011,360317;1010,8;1010,4;456,516;26;22,9;13,2;25,1;22,9;13,2;11,5;12,9;54;44;54;84;9,5;4,6;
2022-12-14;2300;0;1011,2;1011,763585;1011,2;1010,7;15,465;24;21,3;13,2;23;21;13,3;12,9;12,6;61;53;60;83;8,9;3;
2022-12-15;0000;0;1011,2;1011,764352;1011,3;1011,2;0;22;20,9;13,7;21,6;20,7;13,7;13,2;12,5;64;59;64;86;6,5;3;
2022-12-15;0100;0;1011,4;1011,965233;1011,4;1011,2;0;22;20,5;14,4;21;20,3;14,4;13,7;12,5;68;64;68;70;6,9;2,3;
2022-12-15;0200;0;1011;1011,565395;1011,4;1011;0;21;20,3;15,3;20,7;20,2;15,3;14,4;12,5;73;68;73;75;8,1;3,6;
2022-12-15;0300;0;1010,7;1011,266192;1011;1010,7;0;21;19,8;15,8;20,5;19,8;15,8;15,3;12,5;78;73;77;82;7,2;2,6;
2022-12-15;0400;0;1009,9;1010,468656;1010,7;1009,9;0;20;18,3;15,5;19,9;18,3;15,9;15,3;12,5;84;77;84;303;4,4;,6;
2022-12-15;0500;0;1009;1009,570696;1009,9;1009;0;19;17;15,7;18,3;16,5;15,7;14,9;12,5;92;84;92;16;2,4;,7;
2022-12-15;0600;0;1008,8;1009,37019;1009;1008,7;0;18;17,2;15,1;17,8;17;15,8;15,1;12,4;92;86;87;16;2,5;,5;
2022-12-15;0700;0;1009,1;1009,673719;1009,1;1008,8;0;17;15,5;14,3;17,2;15,5;15,3;14;12,4;94;87;92;146;1,5;,5;
2022-12-15;0800;0;1009,2;1009,772585;1009,2;1009;0;16;16,1;15,2;16,1;15,4;15,2;14,2;12,4;95;91;94;74;1,4;,8;
2022-12-15;0900;0;1010,2;1010,771966;1010,2;1009,2;123,542;16;16,7;14,9;16,7;15,7;15,2;14,5;12,5;95;89;89;91;1,5;,7;
2022-12-15;1000;0;1010,9;1011,463801;1010,9;1010,2;791,085;19;21,1;15,8;21,1;16,7;16,4;15;13,2;90;71;72;33;2,5;1,2;
2022-12-15;1100;0;1010,9;1011,457922;1011;1010,8;1491,929;22;24,2;16,1;24,2;21,1;16,5;15,2;14,3;73;59;61;350;2,5;1,1;
2022-12-15;1200;0;1011,5;1012,055822;1011,5;1010,8;2286,565;25;25,5;14,8;26,1;24,2;16,6;14,4;14,3;61;50;51;316;6,8;2,8;
2022-12-15;1300;0;1011,1;1011,652273;1011,6;1011,1;2902,603;27;27,3;15,7;27,3;25,5;16,2;14,8;14,2;54;48;49;308;6,8;2,1;
2022-12-15;1400;0;1010,2;1010,751048;1011,1;1010,2;3249,531;29;27,7;16,3;28,4;27,1;17,1;15,1;14,2;52;46;50;353;5,6;2,1;
2022-12-15;1500;0;1010,1;1010,650627;1010,5;1010,1;3625,445;30;27,9;16,8;28,9;27,6;17,7;16;14,2;53;47;51;301;7,1;2,6;
2022-12-15;1600;0;1009,3;1009,848006;1010,1;1009,3;3469,129;31;29,1;17;29,9;27,9;18,7;16,8;14,2;53;48;48;278;6;2;
2022-12-15;1700;0;1008,6;1009,14546;1009,3;1008,6;2976,714;33;30,3;17,3;31,5;29;18,8;17;14,2;50;44;46;318;5,4;1,8;
2022-12-15;1800;0;1007,9;1008,44329;1008,6;1007,9;2900,749;34;31,3;16,5;32,1;30,1;18,5;16,3;14,2;48;40;41;264;5,2;2,1;
2022-12-15;1900;0;1008;1008,549482;1008;1007,7;2131,135;33;27,9;19,3;32,6;27,9;20,1;16,4;14,2;61;40;60;153;8,4;5,5;
2022-12-15;2000;0;1007,5;1008,050307;1008;1007,5;806,387;30;27,3;19,3;28;27,1;19,8;18,4;13,7;62;58;62;148;8,4;3,7;
2022-12-15;2100;0;1008,4;1008,952638;1008,4;1007,4;377,024;28;26,3;17,8;27,3;26,3;19,6;17,8;13,5;65;59;59;165;8,2;3,9;
2022-12-15;2200;0;1008,9;1009,454394;1008,9;1007,9;179,881;27;25,5;17;26,3;25,5;18,1;15,9;13,1;61;54;59;164;7,5;2,6;
2022-12-15;2300;0;1009,4;1009,955785;1009,4;1008,9;15,66;27;24,9;16,8;25,6;24,9;17;16,2;12,6;61;56;61;171;6,4;2,2;
2022-12-16;0000;0;1009,5;1010,056027;1009,8;1009,4;0;26;24,8;15,9;25;24,6;17;14,8;12,6;63;53;58;174;7,9;4,8;
2022-12-16;0100;0;1010;1010,558176;1010;1009,5;0;25;23,8;15,3;24,8;23,8;17;15,2;12,5;63;58;59;170;10,3;3,9;
2022-12-16;0200;0;1010,1;1010,659551;1010,2;1010;0;24;23,1;17,3;23,8;23,1;17,3;15,3;12,5;70;59;70;183;8,4;4,2;
2022-12-16;0300;0;1009,8;1010,359763;1010,2;1009,8;0;24;22,9;18;23,4;22,7;18;17,2;12,5;74;69;73;185;8,4;4,5;
2022-12-16;0400;0;1009,5;1010,059596;1009,8;1009,4;0;24;22,9;17,8;23;22,8;18,2;17,5;12,5;75;71;73;174;9,4;3,8;
2022-12-16;0500;0;1009,1;1009,660891;1009,5;1009;0;24;22,1;19,2;23;22;19,2;17,3;12,5;84;71;83;220;7,5;4,1;
2022-12-16;0600;0;1008,8;1009,361866;1009,1;1008,8;0;23;21,5;18,7;22,3;21,5;19,2;18,6;12,5;84;80;84;214;7,8;3,9;
2022-12-16;0700;0;1009,2;1009,76362;1009,2;1008,8;0;22;20,7;17,3;21,6;20,7;18,8;17,3;12,4;85;81;81;216;9,5;5,7;
2022-12-16;0800;0;1009,8;1010,364916;1009,8;1009,2;0;21;20,2;17,3;20,7;20;17,5;17,2;12,4;84;81;83;216;9,2;4,2;
2022-12-16;0900;0;1010,3;1010,865389;1010,3;1009,7;71,514;21;20,1;17,3;20,2;19,9;17,3;16,9;12,6;84;83;84;224;9,5;5;
2022-12-16;1000;0;1010,7;1011,264457;1010,8;1010,3;692,498;22;20,7;17,2;20,9;20,1;17,5;16,9;13,2;84;80;80;216;8,3;5,2;
2022-12-16;1100;0;1011,2;1011,761677;1011,3;1010,7;1263,302;23;22,3;17,4;22,3;20,7;17,8;16,9;14,3;80;74;74;220;10,1;5,6;
2022-12-16;1200;0;1011,5;1012,059759;1011,6;1011,2;2233,285;24;23,4;17,3;23,6;22;18,1;16,8;14,3;75;68;68;202;8,9;4,9;
2022-12-16;1300;0;1011,8;1012,36163;1011,8;1011,5;1644,784;25;22,5;16,8;24,7;22,4;18,1;16,4;13,7;73;63;70;203;8,6;4,4;
2022-12-16;1400;0;1011,7;1012,257613;1011,9;1011,7;2937,257;26;24,6;16,8;25,1;22,3;17,7;15,5;14,3;71;56;62;175;8,6;4,6;
2022-12-16;1500;0;1012,4;1012,963489;1012,4;1011,7;2163,025;25;21,7;17,2;24,6;21,6;18;15,9;14,3;76;61;75;179;12;7;
2022-12-16;1600;0;1012,3;1012,86077;1012,4;1012,1;2943,099;25;23,1;16;23,8;21,8;17,9;15,1;14,3;76;62;64;166;13;6,4;
2022-12-16;1700;0;1011,7;1012,259304;1012,4;1011,6;3729,105;25;23,7;13,2;24;22,4;16,9;12,7;14,3;67;51;52;168;12,8;7;
2022-12-16;1800;0;1010,9;1011,457734;1011,7;1010,9;3398,676;26;24,3;12,5;24,9;23,3;13,4;11,2;14,3;52;43;48;160;11,9;6,3;
2022-12-16;1900;0;1010,7;1011,257249;1011;1010,6;2847,167;27;24,5;11,6;25,3;24;13,5;11,5;14,3;49;44;44;165;11;5,3;
2022-12-16;2000;0;1010,6;1011,15832;1010,7;1010,5;2099,279;26;23,9;11,8;25;23,6;13,1;11,7;13,8;50;44;47;150;11,6;6,5;
2022-12-16;2100;0;1011;1011,559671;1011;1010,6;1187,189;26;23,3;13,5;23,9;23,1;13,5;11,3;13,5;54;46;54;170;9,9;4,6;
2022-12-16;2200;0;1011,4;1011,962169;1011,4;1011;485,527;25;22,1;13,7;23,3;22,1;14,7;13,3;13,3;60;54;59;173;10,2;5,3;
2022-12-16;2300;0;1011,7;1012,264056;1011,8;1011,3;24,336;23;21,2;12,9;22,1;21,2;13,8;12,4;12,6;60;57;59;152;9,9;4,2;
2022-12-17;0000;0;1012,1;1012,664279;1012,1;1011,7;0;22;21,2;13,2;21,4;21;13,7;12,4;12,5;63;57;61;134;8,3;4,5;
2022-12-17;0100;0;1012,4;1012,965792;1012,5;1012,1;0;22;20,5;14,1;21,2;20,4;14,1;13,2;12,5;67;60;67;129;8,3;3,5;
2022-12-17;0200;0;1012,3;1012,866701;1012,4;1012,2;0;21;20;13,7;20,7;19,8;14,1;13,4;12,5;67;64;67;103;7;2,7;
2022-12-17;0300;0;1011,8;1012,367972;1012,3;1011,8;0;21;19,2;13,9;20,1;19;14;13,5;12,5;72;66;72;100;5,9;1,7;
2022-12-17;0400;0;1011,2;1011,770171;1011,8;1011,2;0;20;17,9;14;19,4;17,9;14,1;13,8;12,5;79;70;78;21;2,9;1;
2022-12-17;0500;0;1010,6;1011,17239;1011,2;1010,6;0;19;16,6;14;17,9;16,6;14,2;13,8;12,5;85;78;85;59;2,6;1,3;
2022-12-17;0600;0;1010,3;1010,873606;1010,6;1010,3;0;18;15,9;13,7;17;15,9;14,2;13,7;12,4;88;81;87;52;2,3;,5;
2022-12-17;0700;0;1010,4;1010,975056;1010,4;1010,3;0;17;15,2;13,4;16,3;15,2;14,1;13,4;12,4;90;85;89;44;1,9;,4;
2022-12-17;0800;0;1010,6;1011,17657;1010,7;1010,4;0;16;14,5;12,9;15,2;14,5;13,6;12,8;12,4;92;88;90;48;2;1;
2022-12-17;0900;0;1011,2;1011,775711;1011,2;1010,7;110,918;15;15,1;13,1;15,1;14,4;13,1;12,4;12,6;91;87;88;74;2,1;,9;
2022-12-17;1000;0;1011,9;1012,466864;1011,9;1011,2;756,555;17;19,8;13,2;19,8;15,1;14,6;13,1;13,2;88;66;66;75;1,5;,6;
2022-12-17;1100;0;1012,4;1012,962534;1012,4;1011,9;1514,896;21;22,2;12,6;22,3;19,9;13,8;12,3;14,3;65;54;55;75;4,5;1,8;
2022-12-17;1200;0;1012,7;1013,26213;1012,7;1012,4;2115,91;23;22,5;12,5;23,4;22;13,4;12,2;13,9;56;51;53;77;5,9;1,9;
2022-12-17;1300;0;1012,1;1012,658396;1012,7;1012,1;2893,374;25;24,3;11,9;25;22,4;13,8;11,3;14,3;55;43;46;77;5,4;2,8;
2022-12-17;1400;0;1012;1012,556097;1012,1;1012;3153,481;27;25,5;12,5;25,8;23,3;13;10,6;14,2;50;40;44;90;5,5;2,2;
2022-12-17;1500;0;1011,8;1012,356733;1012,2;1011,7;2601,293;27;25,1;13,9;25,6;24;15,1;11,3;14,3;53;41;50;139;7,7;3,8;
2022-12-17;1600;0;1011,7;1012,260437;1011,8;1011,5;3009,497;27;23,1;15,3;25,8;22,9;17;13,5;14,3;65;49;62;153;11,9;7,3;
2022-12-17;1700;0;1011,3;1011,857018;1011,7;1011,2;3861,523;27;24,8;15,7;24,8;23,1;16;14,5;14,3;62;54;57;132;12;6,2;
2022-12-17;1800;0;1011,3;1011,855155;1011,4;1011,1;3187,572;27;25,8;14,6;25,8;24,3;15,7;13,7;14,3;57;49;50;109;11,3;5,6;
2022-12-17;1900;0;1011,2;1011,759028;1011,3;1011,1;2334,61;27;23,7;14,6;25,9;23,7;15;13,4;14,2;57;47;57;112;12,1;5,7;
2022-12-17;2000;0;1011;1011,559294;1011,3;1010,9;1763,492;27;23,5;14,3;24,8;23,4;15,3;14,1;13,9;57;54;56;110;12,8;6,9;
2022-12-17;2100;0;1011,2;1011,761297;1011,3;1010,8;910,722;25;22,5;14,3;23,5;22,5;14,6;14;13,6;60;56;60;106;13,6;7,2;
2022-12-17;2200;0;1011,8;1012,36392;1011,8;1011,2;282,029;24;21,3;14,1;22,5;21,2;14,4;14;13,2;64;60;64;105;12,3;5,9;
2022-12-17;2300;0;1012,3;1012,866508;1012,3;1011,7;14,615;22;20,1;14;21,3;20,1;14,1;14;12,6;68;63;68;103;10,5;3,5;
2022-12-18;0000;0;1012,9;1013,468006;1012,9;1012,3;0;21;19,5;14;20,4;19,5;14,1;14;12,5;71;67;70;108;9,4;2,9;
2022-12-18;0100;0;1013,4;1013,96887;1013,4;1012,9;0;20;19,2;14,3;19,8;19;14,3;14;12,5;74;70;73;111;5;2,9;
2022-12-18;0200;0;1013,7;1014,269818;1013,7;1013,4;0;20;18,8;14,6;19,2;18,5;14,6;14,2;12,5;77;73;77;117;4,6;2,1;
2022-12-18;0300;0;1013,8;1014,369289;1013,9;1013,6;0;20;19,1;14,8;19,1;18,6;14,8;14,6;12,5;78;76;76;118;4,4;2,3;
2022-12-18;0400;0;1013,1;1013,668507;1013,8;1013,1;0;20;19,3;14,8;19,3;18,9;14,9;14,8;12,5;77;75;75;108;4,9;3,2;
2022-12-18;0500;0;1012,6;1013,167644;1013,1;1012,6;0;20;19,6;15,2;19,6;19,2;15,2;14,8;12,5;77;75;75;114;5,1;3,4;
2022-12-18;0600;0;1012,4;1012,966178;1012,7;1012,4;0;20;20,3;15,3;20,3;19,4;15,3;15,2;12,4;77;73;73;95;6,5;3,5;
2022-12-18;0700;0;1012,3;1012,867282;1012,5;1012,2;0;20;19,7;15,6;20,3;19,5;15,6;15,3;12,4;78;73;77;96;7,3;3,3;
2022-12-18;0800;0;1012,7;1013,265767;1012,7;1012,3;0;20;20,6;15,5;20,6;19,7;15,6;15,4;12,4;77;72;72;89;8;4,1;
2022-12-18;0900;0;1013,4;1013,965773;1013,4;1012,6;19,1;21;20,8;15,2;20,8;20,3;15,6;15;12,4;75;69;70;86;9;4,6;
2022-12-18;1000;0;1014,8;1015,367133;1014,8;1013,4;50,407;21;20,5;15,8;20,9;20,4;15,8;15,2;12,5;75;70;75;101;9;3,6;
2022-12-18;1100;0;1014,8;1015,36694;1014,9;1014,6;333,59;21;20,6;16,6;20,6;19,8;16,9;15,9;13;83;75;78;96;6,9;3,6;
2022-12-18;1200;0;1014,8;1015,3654;1014,8;1014,6;590,168;22;21,4;16,6;21,5;20,6;16,7;16,2;13,2;78;72;74;85;9,9;5;
2022-12-18;1300;0;1014,5;1015,06351;1014,8;1014,5;1047,039;23;22,3;17,3;22,3;21,4;17,5;16,5;14,1;76;72;74;89;10,3;5,2;
2022-12-18;1400;0;1014,8;1015,363677;1014,9;1014,5;1339,902;24;22,3;16,7;23;22,3;17,5;16,4;13,9;74;68;70;82;10,9;5;
2022-12-18;1500;0;1014,8;1015,361965;1014,9;1014,7;1295,046;24;23,2;17,4;23,3;22,2;17,7;16,5;14,3;72;68;70;85;9,4;5,1;
2022-12-18;1600;0;1014,6;1015,162423;1014,9;1014,6;1213,992;24;22,9;16,9;23,2;22,4;17,7;16,9;14,3;72;68;69;94;11,2;6,4;
2022-12-18;1700;0;1014,1;1014,661956;1014,6;1014,1;1421,705;25;23;16,8;23,5;22,7;17,5;16,8;14;70;67;68;89;11,9;4,7;
2022-12-18;1800;0;1014,2;1014,763725;1014,2;1014;727,067;24;22,1;16,8;23;22;17,2;16,5;14;72;68;72;82;12,8;6;
2022-12-18;1900;0;1013,9;1014,463559;1014,3;1013,8;989,859;24;22,1;17,1;22,2;21,8;17,1;16,6;14,3;74;71;73;79;12,8;5,6;
2022-12-18;2000;0;1013,6;1014,162439;1014;1013,5;1095,128;24;22,6;16,6;22,8;22,1;17,1;16,4;14;73;69;69;95;12,3;7,3;
2022-12-18;2100;0;1014,2;1014,763725;1014,2;1013,6;712,996;24;22,1;16,9;23,1;22,1;17;16,2;13,6;72;67;72;86;12,8;5,4;
2022-12-18;2200;0;1014,4;1014,965369;1014,5;1014,2;158,073;23;21,3;16;22,1;21,2;16,9;16;13,1;73;71;72;83;12,3;5,2;
2022-12-18;2300;0;1015;1015,566859;1015;1014,4;14,65;22;20,7;16,5;21,3;20,7;16,5;15,8;12,6;77;71;77;81;12,6;6;
2022-12-19;0000;0;1015,7;1016,268217;1015,7;1015;0;22;20,2;15,3;20,7;20,1;16,8;15,2;12,5;79;73;74;76;12;5,1;
2022-12-19;0100;0;1016,1;1016,669023;1016,1;1015,7;0;21;19,9;16,2;20,2;19,8;16,2;15,4;12,5;79;74;79;79;9,4;4;
2022-12-19;0200;0;1016,4;1016,970164;1016,5;1016;0;21;19,4;16,1;20;19,4;16,5;16,1;12,5;83;78;81;78;10,6;4,2;
2022-12-19;0300;0;1016,2;1016,769079;1016,5;1016,2;0;20;19,9;15,2;20;19,4;16;14,9;12,5;81;73;74;77;10,8;4,2;
2022-12-19;0400;1,2;1015,7;1016,270161;1016,3;1015,7;0;20;19,2;16,7;20;18,8;16,9;15,2;12,5;88;74;86;98;10,1;4,9;
2022-12-19;0500;0;1015,3;1015,870132;1015,7;1015,3;0;20;19,1;16,8;19,3;18,8;16,9;16,6;12,5;88;84;87;141;8,7;2,6;
2022-12-19;0600;,8;1015;1015,570354;1015,3;1015;0;20;18,9;16,9;19,2;18,9;16,9;16,6;12,4;89;85;89;135;5,1;2,1;
2022-12-19;0700;0;1015;1015,569184;1015,1;1014,9;0;19;19,5;17,3;19,5;18,8;17,3;16,9;12,4;90;87;87;109;7,7;3;
2022-12-19;0800;,2;1015,5;1016,069659;1015,5;1015;0;20;19,4;17,3;19,6;19,2;17,6;17,2;12,4;89;87;88;76;7,7;3,3;
2022-12-19;0900;1,2;1015,9;1016,471251;1015,9;1015,5;6,933;19;18,7;16,5;19,4;18,6;17,5;16,5;12,4;91;87;87;88;7,9;4,2;
2022-12-19;1000;,8;1016,3;1016,872456;1016,4;1015,9;67,266;19;18,2;16,8;18,7;18,1;16,9;16,3;12,5;92;86;92;84;10,9;5,8;
2022-12-19;1100;,6;1017;1017,572458;1017;1016,3;239,286;19;18,4;16,1;18,5;18,1;16,9;15,5;13,1;92;85;86;80;13,3;5,6;
2022-12-19;1200;0;1017;1017,570891;1017,2;1016,9;425,304;19;19,2;15,3;19,2;18,4;16,3;15,3;13,2;86;78;78;79;10,7;5,6;
2022-12-19;1300;,2;1017,3;1017,87145;1017,4;1017;524,161;20;19;15,7;19,4;18,8;15,8;15,1;13,1;82;76;81;107;13,3;3;
2022-12-19;1400;0;1017,1;1017,669;1017,4;1017,1;603,345;20;20,2;16;20,2;18,9;17;15,6;13,8;86;76;77;108;7,2;3,9;
2022-12-19;1500;0;1016,5;1017,06789;1017,2;1016,5;1224,584;21;20,6;16,8;21;20;17,7;15,9;14,1;82;76;79;116;7,4;4;
2022-12-19;1600;0;1015,7;1016,263224;1016,6;1015,7;2371,658;23;22,8;18,2;23,2;20,4;18,6;16,6;14,3;81;72;76;98;8,4;4,6;
2022-12-19;1700;0;1015,2;1015,761997;1015,7;1015,1;3125,072;25;23,3;18,2;24,9;22,6;19,2;17,5;14,3;77;67;73;88;11,2;6;
2022-12-19;1800;0;1014,4;1014,961364;1015,2;1014,3;1961,36;25;23,4;18,9;23,6;22,5;18,9;17,5;14,3;77;71;76;94;12,8;5;
2022-12-19;1900;0;1013,8;1014,36179;1014,4;1013,7;1171,465;25;23;18,1;23,6;22,7;18,8;17,9;13,9;76;73;74;90;12,2;5,5;
2022-12-19;2000;0;1013,5;1014,062004;1013,9;1013,4;1071,576;24;22,8;17,5;23,2;22,3;18,5;17,3;14;76;71;72;79;13,2;5,9;
2022-12-19;2100;0;1013,4;1013,963281;1013,6;1013,3;780,116;24;22,1;17,1;22,8;22,1;17,8;17;13,7;74;72;73;78;14,3;7,1;
2022-12-19;2200;0;1013,7;1014,264595;1013,7;1013,3;242,571;23;21,5;16,1;22,1;21,5;17,1;16,1;13,3;74;71;71;81;16,7;5,4;
2022-12-19;2300;0;1013,6;1014,165884;1013,9;1013,6;23,981;22;20,8;15,9;21,5;20,7;16,4;15,9;12,6;74;71;73;74;14,4;6,7;
2022-12-20;0000;0;1013,9;1014,466052;1014;1013,6;0;22;20,8;16;20,9;20,6;16,1;15,4;12,5;75;71;74;67;16;6,1;
2022-12-20;0100;0;1014,6;1015,165865;1014,6;1013,9;0;22;21,1;16;21,2;20,8;16,5;16;12,5;76;72;72;58;14,3;4,3;
2022-12-20;0200;0;1014,4;1014,965753;1014,6;1014,3;0;22;21,1;15,7;21,3;21,1;16;15,5;12,5;72;69;71;72;14,4;5,3;
2022-12-20;0300;0;1014,4;1014,966717;1014,6;1014,4;0;22;20,6;16;21,2;20,6;16;15,4;12,5;75;70;75;86;9;2,9;
2022-12-20;0400;0;1013,9;1014,46721;1014,3;1013,9;0;21;20,2;16,7;20,7;20,2;16,7;16;12,5;80;74;80;95;7,8;3,9;
2022-12-20;0500;0;1013,6;1014,167623;1014;1013,6;0;21;19,9;16,8;20,3;19,9;16,9;16,6;12,5;83;80;82;90;7,2;2,7;
2022-12-20;0600;0;1013;1013,56748;1013,6;1013;0;21;19,8;16,8;20;19,7;16,9;16,7;12,5;83;82;83;79;8,2;4,6;
2022-12-20;0700;0;1013,1;1013,667343;1013,1;1012,9;0;20;19,9;17;20;19,7;17;16,8;12,4;84;82;84;80;8,2;3;
2022-12-20;0800;0;1013,4;1013,96693;1013,6;1013,1;0;21;20,2;17,4;20,3;19,8;17,4;17;12,4;84;83;84;80;6,1;3,6;
2022-12-20;0900;0;1014;1014,567072;1014;1013,4;74,663;21;20,3;17,8;20,4;19,9;17,8;17,4;12,6;86;83;86;107;7,2;2,7;
2022-12-20;1000;0;1014,5;1015,066002;1014,5;1013,9;295,68;21;21;18,4;21;20,3;18,4;17,9;13;87;85;85;98;6,4;3,6;
2022-12-20;1100;0;1015,1;1015,664035;1015,1;1014,5;563,746;22;22,2;17,9;22,5;21;18,6;17,7;13,1;85;74;77;120;6;3,3;
2022-12-20;1200;0;1015,3;1015,860539;1015,3;1015;1157,256;24;24,1;17,7;24,1;22,2;18,3;17,3;14,2;78;66;67;86;6,9;3,5;
2022-12-20;1300;0;1015,2;1015,756923;1015,3;1015,1;2997,01;26;26;18,5;26;24,1;18,8;17,3;14,2;69;62;64;93;7,3;4,3;
2022-12-20;1400;0;1015,3;1015,858097;1015,3;1015,1;2796,668;27;25,4;17,9;26,4;25,1;19;17,4;14,2;66;61;63;97;8;4,5;
2022-12-20;1500;0;1015,2;1015,757109;1015,3;1015;2366,03;28;25,9;18,6;26,5;25,1;19,2;17,5;14,3;67;61;64;113;7,2;4,3;
2022-12-20;1600;0;1014,7;1015,255349;1015,2;1014,7;3290,984;29;26,7;18,8;27,9;25,8;19,8;17,9;14,3;64;58;62;104;8;5,4;
2022-12-20;1700;0;1014,1;1014,65465;1014,7;1014,1;3349,856;29;26,9;17,4;27,6;26;19,8;17,3;14,3;64;56;56;104;8,8;5,9;
2022-12-20;1800;0;1013,8;1014,354117;1014,2;1013,8;2889,901;29;27,1;18,6;27,6;25,6;19,3;17,4;14,3;64;56;60;111;10,2;5,7;
2022-12-20;1900;0;1013,4;1013,955378;1013,8;1013,4;2219,044;29;26,3;18,8;27,3;25,4;20;17,8;14,3;66;59;63;102;10,1;5,3;
2022-12-20;2000;0;1013,5;1014,058793;1013,6;1013,3;1966,412;28;24,5;18,3;26,3;24,2;19,1;17,9;13,8;69;61;68;97;10,9;6,9;
